#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
5979	RET;NM_020630.5	10	+	43572474	43623062	43572474	43623062	19	43572474,43595896,43597779,43600389,43601813,43604468,43606644,43607536,43608290,43608993,43609917,43612021,43613810,43614968,43615518,43617383,43619108,43620320,43622012	43572789,43596180,43598087,43600651,43602029,43604688,43606923,43607682,43608421,43609133,43610194,43612189,43613938,43615203,43615661,43617474,43619266,43620440,43623062	nan	RET	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728	PTEN;NM_000314.8	10	+	89623381	89731687	89623381	89731687	9	89623381,89653771,89685259,89690792,89692759,89711864,89717599,89720640,89725033	89624315,89653876,89685324,89690856,89693018,89712026,89717786,89720885,89731687	nan	PTEN	nan	nan	0,0,0,0,0,0,0,0,0
2263	FGFR2;NM_001144913.1	10	-	123241366	123353481	123241366	123353481	17	123241366,123243201,123244898,123246857,123247494,123256035,123257998,123260329,123263293,123274620,123278185,123279482,123298095,123310793,123324005,123324941,123353212	123241701,123243327,123245056,123246948,123247637,123256246,123258129,123260471,123263465,123274843,123278353,123279693,123298239,123310983,123324103,123325228,123353481	nan	FGFR2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265	HRAS;NM_005343.4	11	-	532241	535576	532241	535576	6	532241,532620,533442,533755,534201,535405	532532,532765,533622,533954,534385,535576	nan	HRAS	nan	nan	0,0,0,0,0,0
472	ATM;NM_000051.4	11	+	108093793	108239829	108093793	108239829	63	108093793,108098311,108098492,108099894,108106386,108114669,108115504,108117680,108119649,108121417,108122553,108123533,108124530,108126931,108128197,108129702,108137887,108139126,108141780,108141967,108143248,108143438,108150207,108151711,108153426,108154943,108158316,108159693,108160318,108163335,108164029,108165643,108168003,108170430,108172364,108173569,108175391,108178613,108180876,108183127,108186539,108186727,108188089,108190670,108192017,108196026,108196774,108198361,108199737,108200930,108202160,108202595,108203478,108204602,108205685,108206561,108213938,108216459,108217995,108224482,108225527,108235798,108236041	108093923,108098433,108098625,108100060,108106571,108114855,108115763,108117864,108119839,108121809,108122768,108123649,108124776,108127077,108128343,108129812,108138079,108139346,108141883,108142143,108143344,108143589,108150345,108151905,108153616,108155210,108158452,108159840,108160538,108163530,108164214,108165796,108168119,108170622,108172526,108173766,108175589,108178721,108181052,108183235,108186648,108186850,108188258,108190795,108192157,108196281,108196962,108198495,108199975,108201158,108202294,108202774,108203637,108204705,108205846,108206698,108214108,108216645,108218102,108224617,108225611,108235955,108239829	nan	ATM	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392	SDHD;NM_001276503.2	11	+	111957596	111966518	111957596	111966518	3	111957596,111958570,111965518	111957693,111958707,111966518	nan	SDHD	nan	nan	0,0,0
3845	KRAS;NM_004985.5	12	-	25358179	25403863	25358179	25403863	5	25358179,25378537,25380157,25398197,25403674	25362855,25378717,25380356,25398339,25403863	nan	KRAS	nan	nan	0,0,0,0,0
2065	ERBB3;NM_001005915.1	12	+	56473891	56479401	56473891	56479401	3	56473891,56477524,56478768	56474176,56477696,56479401	nan	ERBB3	nan	nan	0,0,0
5426	POLE;NM_006231.4	12	-	133200347	133263928	133200347	133263928	49	133200347,133201480,133202220,133202692,133208890,133209239,133210761,133212467,133214589,133215700,133218222,133218752,133219081,133219395,133219799,133219982,133220412,133225504,133225881,133226252,133233711,133233924,133234443,133235870,133237544,133238102,133240579,133240945,133241877,133244078,133244931,133245210,133245386,133248790,133249202,133249739,133250150,133251973,133252310,133252669,133253121,133253938,133254153,133256072,133256529,133256753,133257182,133257713,133263829	133201406,133201590,133202366,133202913,133209104,133209391,133210974,133212620,133214735,133215894,133218447,133218993,133219325,133219592,133219926,133220156,133220573,133225668,133226111,133226485,133233854,133234025,133234566,133236105,133237760,133238280,133240744,133241058,133242046,133244244,133245098,133245333,133245535,133248918,133249435,133249873,133250303,133252113,133252416,133252800,133253249,133254039,133254315,133256247,133256642,133256818,133257283,133257875,133263928	nan	POLE	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675	BRCA2;NM_000059.4	13	+	32889644	32974405	32889644	32974405	27	32889644,32890548,32893203,32899202,32900227,32900368,32900625,32903569,32905045,32906398,32910391,32918684,32920953,32928987,32930554,32931868,32936649,32937305,32944528,32945082,32950796,32953443,32953876,32954133,32968815,32971024,32972288	32889814,32890674,32893472,32899331,32900297,32900429,32900760,32903639,32905177,32907534,32915343,32918800,32921043,32929435,32930756,32932076,32936840,32937680,32944704,32945247,32950938,32953662,32954060,32954292,32969080,32971191,32974405	nan	BRCA2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925	RB1;NM_000321.3	13	+	48877886	49056026	48877886	49056026	27	48877886,48881405,48916724,48919205,48921950,48923081,48934142,48936940,48939019,48941619,48942652,48947530,48951043,48953719,48954178,48954290,48955372,49027118,49030329,49033813,49037856,49039123,49039330,49047485,49050826,49051480,49054123	48878195,48881552,48916860,48919345,48922009,48923169,48934273,48937103,48939117,48941749,48942750,48947638,48951180,48953796,48954230,48954387,48955589,49027257,49030495,49033979,49037981,49039257,49039514,49047536,49050989,49051550,49056026	nan	RB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207	AKT1;NM_001014431.2	14	-	105235685	105262085	105235685	105262085	14	105235685,105237071,105238691,105239204,105239577,105239781,105240238,105241264,105241402,105241978,105242985,105246414,105258924,105261810	105236767,105237194,105238799,105239439,105239726,105239927,105240327,105241350,105241554,105242146,105243117,105246563,105259069,105262085	nan	AKT1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604	MAP2K1;NM_002755.4	15	+	66679249	66783882	66679249	66783882	11	66679249,66727354,66729073,66735607,66736983,66774082,66777317,66779555,66781542,66782045,66782829	66679775,66727585,66729240,66735705,66737055,66774227,66777539,66779640,66781624,66782111,66783882	nan	MAP2K1	nan	nan	0,0,0,0,0,0,0,0,0,0,0
4916	NTRK3;NM_001012338.2	15	-	88419987	88799962	88419987	88799962	20	88419987,88423490,88428914,88472411,88476232,88483843,88576077,88669491,88670382,88671931,88678321,88679119,88679687,88680624,88690555,88726638,88727445,88799126,88799504,88799864	88420361,88423669,88428976,88472675,88476425,88483994,88576286,88669614,88670467,88671975,88678638,88679281,88679850,88680802,88690644,88726730,88727540,88799409,88799727,88799962	nan	NTRK3	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418	IDH2;NM_001289910.1	15	-	90627210	90643853	90627210	90643853	11	90627210,90628037,90628222,90628496,90630333,90630660,90631580,90631808,90633700,90634774,90643797	90627595,90628150,90628340,90628629,90630505,90630817,90631744,90631989,90633886,90634886,90643853	nan	IDH2	nan	nan	0,0,0,0,0,0,0,0,0,0,0
7249	TSC2;NM_000548.5	16	+	2097985	2139491	2097985	2139491	42	2097985,2098577,2100390,2103332,2104286,2105392,2106186,2106634,2107095,2108737,2110660,2111861,2112487,2112962,2114262,2115509,2120446,2121500,2121774,2122231,2122839,2124190,2125789,2126058,2126481,2127588,2129022,2129266,2129547,2130155,2131585,2132426,2133685,2134218,2134941,2135220,2136183,2136722,2137853,2138038,2138217,2138436	2098076,2098764,2100497,2103463,2104451,2105530,2106255,2106780,2107189,2108884,2110824,2112019,2112611,2113064,2114438,2115646,2120589,2121627,2121945,2122374,2122994,2124400,2125903,2126181,2126596,2127737,2129207,2129439,2129680,2130388,2131809,2132515,2133827,2134726,2135037,2135333,2136390,2136882,2137952,2138150,2138336,2139491	nan	TSC2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79728	PALB2;NM_024675.4	16	-	23614485	23652631	23614485	23652631	13	23614485,23619174,23625314,23632672,23634279,23635319,23637546,23640514,23640950,23646172,23649160,23649380,23652420	23615000,23619343,23625422,23632809,23634461,23635425,23637728,23640606,23641800,23647665,23649283,23649460,23652631	nan	PALB2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
7157	TP53;NM_001126118.1	17	-	7571719	7590868	7571719	7590868	10	7571719,7573916,7576842,7577008,7577488,7578166,7578360,7579301,7579689,7590684	7573018,7574043,7576936,7577165,7577618,7578299,7578564,7579600,7579950,7590868	nan	TP53	nan	nan	0,0,0,0,0,0,0,0,0,0
4763	NF1;NM_000267.3	17	+	29421944	29704695	29421944	29704695	57	29421944,29482990,29486017,29490193,29496898,29508429,29508717,29509515,29527429,29528044,29528418,29533247,29541458,29546012,29548857,29550451,29552102,29553442,29554225,29554530,29556032,29556842,29557267,29557849,29559080,29559707,29560009,29562618,29562925,29575991,29585351,29586039,29587376,29588718,29592236,29652827,29654506,29657303,29661845,29663340,29663642,29664375,29664826,29665032,29665711,29667512,29670016,29676127,29677190,29679264,29683467,29683967,29684276,29685487,29685976,29687494,29701020	29422397,29483154,29486121,29490404,29497025,29508517,29508813,29509693,29527623,29528187,29528513,29533399,29541613,29546146,29548957,29550595,29552278,29553712,29554319,29554634,29556493,29557002,29557410,29557953,29559217,29559909,29560241,29562800,29563049,29576147,29585530,29586157,29587543,29588885,29592367,29653280,29654867,29657526,29662059,29663501,29663942,29664610,29664908,29665167,29665833,29667673,29670163,29676279,29677346,29679442,29683610,29684118,29684397,29685650,29686043,29687731,29704695	nan	NF1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51755	CDK12;NM_015083.3	17	+	37617738	37690818	37617738	37690818	14	37617738,37627121,37646799,37648993,37650766,37657492,37665947,37667771,37671973,37673682,37676198,37680916,37682106,37686873	37619380,37628026,37646996,37649153,37650957,37657702,37666024,37667893,37672071,37673819,37676350,37681148,37682579,37690818	nan	CDK12	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064	ERBB2;NM_001289936.2	17	+	37844346	37884911	37844346	37884911	31	37844346,37844938,37849503,37851230,37855779,37863232,37864563,37865560,37866055,37866328,37866582,37868170,37868564,37871528,37871688,37871982,37872543,37872757,37873562,37876029,37879561,37879780,37880154,37880968,37881291,37881569,37881949,37882804,37883057,37883537,37883931	37844541,37845063,37849588,37851444,37855850,37863404,37864797,37865715,37866144,37866464,37866744,37868310,37868711,37871622,37871799,37872202,37872696,37872868,37873743,37876097,37879720,37879923,37880273,37881174,37881467,37881665,37882116,37882922,37883266,37883810,37884911	nan	ERBB2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672	BRCA1;NM_007294.4	17	-	41196311	41277381	41196311	41277381	23	41196311,41199649,41201127,41203069,41209058,41215339,41215880,41219614,41222934,41226337,41228494,41234410,41242950,41243441,41247852,41249250,41251781,41256128,41256874,41258462,41267732,41276023,41277277	41197829,41199730,41201221,41203144,41209162,41215400,41215978,41219722,41223265,41226548,41228641,41234602,41243059,41246887,41247949,41249316,41251907,41256288,41256983,41258560,41267806,41276142,41277381	nan	BRCA1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089	SMAD4;NM_005359.6	18	+	48556582	48611411	48556582	48611411	12	48556582,48573279,48575045,48575654,48581140,48584484,48584699,48586225,48591782,48593378,48602997,48604615	48557003,48573675,48575240,48575704,48581373,48584624,48584836,48586296,48591986,48593567,48603156,48611411	nan	SMAD4	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
