#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonSEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
5727	PTCH1;NM_000264.4	9	-	98209183	98270653	98209183	98270653	23	98209183,98211340,98212112,98215749,98218547,98220284,98221871,98224127,98229387,98231022,98232084,98238305,98239030,98239818,98240326,98241271,98242240,98242661,98244220,98244405,98247956,98268678,98270432	98209743,98211615,98212232,98215912,98218705,98220585,98222075,98224290,98229717,98231445,98232223,98238451,98239149,98239994,98240478,98241439,98242382,98242880,98244332,98244495,98248166,98268891,98270653	nan	PTCH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979	RET;NM_020975.5	10	+	43572696	43623727	43572696	43623727	20	43572696,43595896,43597779,43600389,43601813,43604468,43606644,43607536,43608290,43608993,43609917,43612021,43613810,43614968,43615518,43617383,43619108,43620320,43622012,43623549	43572789,43596180,43598087,43600651,43602029,43604688,43606923,43607682,43608421,43609133,43610194,43612189,43613938,43615203,43615661,43617474,43619266,43620440,43622180,43623727	nan	RET	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657	BMPR1A;NM_004329.2	10	+	88635765	88683486	88635765	88683486	11	88635765,88649808,88651873,88659540,88659773,88671986,88676880,88678918,88681266,88683122,88683340	88635852,88649991,88651996,88659657,88659893,88672151,88677093,88679236,88681462,88683273,88683486	nan	BMPR1A	nan	nan	0,0,0,0,0,0,0,0,0,0,0
5728	PTEN;NM_000314.6	10	+	89624216	89725239	89624216	89725239	9	89624216,89653771,89685259,89690792,89692759,89711864,89717599,89720640,89725033	89624315,89653876,89685324,89690856,89693018,89712026,89717786,89720885,89725239	nan	PTEN	nan	nan	0,0,0,0,0,0,0,0,0
51684	SUFU;NM_016169.3	10	+	104263899	104389922	104263899	104389922	12	104263899,104268915,104309716,104352328,104353382,104353739,104356886,104359179,104375014,104377036,104386921,104389812	104264101,104269070,104309873,104352491,104353488,104353832,104357060,104359311,104375169,104377195,104387010,104389922	nan	SUFU	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0
54949	SDHAF2;NM_017841.2	11	+	61197608	61213553	61197608	61213553	4	61197608,61205086,61205465,61213402	61197664,61205330,61205595,61213553	nan	SDHAF2	nan	nan	0,0,0,0
472	ATM;NM_000051.3	11	+	108098341	108236245	108098341	108236245	62	108098341,108098492,108099894,108106386,108114669,108115504,108117680,108119649,108121417,108122553,108123533,108124530,108126931,108128197,108129702,108137887,108139126,108141780,108141967,108143248,108143438,108150207,108151711,108153426,108154943,108158316,108159693,108160318,108163335,108164029,108165643,108168003,108170430,108172364,108173569,108175391,108178613,108180876,108183127,108186539,108186727,108188089,108190670,108192017,108196026,108196774,108198361,108199737,108200930,108202160,108202595,108203478,108204602,108205685,108206561,108213938,108216459,108217995,108224482,108225527,108235798,108236041	108098433,108098625,108100060,108106571,108114855,108115763,108117864,108119839,108121809,108122768,108123649,108124776,108127077,108128343,108129812,108138079,108139346,108141883,108142143,108143344,108143589,108150345,108151905,108153616,108155210,108158452,108159840,108160538,108163530,108164214,108165796,108168119,108170622,108172526,108173766,108175589,108178721,108181052,108183235,108186648,108186850,108188258,108190795,108192157,108196281,108196962,108198495,108199975,108201158,108202294,108202774,108203637,108204705,108205846,108206698,108214108,108216645,108218102,108224617,108225611,108235955,108236245	nan	ATM	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6392	SDHD;NM_003002.3	11	+	111957621	111965704	111957621	111965704	4	111957621,111958570,111959580,111965518	111957693,111958707,111959745,111965704	nan	SDHD	nan	nan	0,0,0,0
1019	CDK4;NM_000075.3	12	-	58142297	58145510	58142297	58145510	7	58142297,58142954,58143226,58144428,58144695,58144979,58145272	58142410,58143110,58143297,58144558,58144883,58145135,58145510	nan	CDK4	nan	nan	0,0,0,0,0,0,0
5426	POLE;NM_006231.3	12	-	133201272	133263911	133201272	133263911	49	133201272,133201480,133202220,133202692,133208890,133209239,133210761,133212467,133214589,133215700,133218222,133218752,133219081,133219395,133219799,133219982,133220412,133225504,133225881,133226252,133233711,133233924,133234443,133235870,133237544,133238102,133240579,133240945,133241877,133244078,133244931,133245210,133245386,133248790,133249202,133249739,133250150,133251973,133252310,133252669,133253121,133253938,133254153,133256072,133256529,133256753,133257182,133257713,133263829	133201406,133201590,133202366,133202913,133209104,133209391,133210974,133212620,133214735,133215894,133218447,133218993,133219325,133219592,133219926,133220156,133220573,133225668,133226111,133226485,133233854,133234025,133234566,133236105,133237760,133238280,133240744,133241058,133242046,133244244,133245098,133245333,133245535,133248918,133249435,133249873,133250303,133252113,133252416,133252800,133253249,133254039,133254315,133256247,133256642,133256818,133257283,133257875,133263911	nan	POLE	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675	BRCA2;NM_000059.3	13	+	32890587	32972917	32890587	32972917	26	32890587,32893203,32899202,32900227,32900368,32900625,32903569,32905045,32906398,32910391,32918684,32920953,32928987,32930554,32931868,32936649,32937305,32944528,32945082,32950796,32953443,32953876,32954133,32968815,32971024,32972288	32890674,32893472,32899331,32900297,32900429,32900760,32903639,32905177,32907534,32915343,32918800,32921043,32929435,32930756,32932076,32936840,32937680,32944704,32945247,32950938,32953662,32954060,32954292,32969080,32971191,32972917	nan	BRCA2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925	RB1;NM_000321.2	13	+	48878038	49054217	48878038	49054217	27	48878038,48881405,48916724,48919205,48921950,48923081,48934142,48936940,48939019,48941619,48942652,48947530,48951043,48953719,48954178,48954290,48955372,49027118,49030329,49033813,49037856,49039123,49039330,49047485,49050826,49051480,49054123	48878195,48881552,48916860,48919345,48922009,48923169,48934273,48937103,48939117,48941749,48942750,48947638,48951180,48953796,48954230,48954387,48955589,49027257,49030495,49033979,49037981,49039257,49039514,49047536,49050989,49051550,49054217	nan	RB1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149	MAX;NM_002382.4	14	-	65543183	65569067	65543183	65569067	5	65543183,65544620,65560415,65568253,65569011	65543391,65544764,65560543,65568300,65569067	nan	MAX	nan	nan	0,0,0,0,0
26585	GREM1;NM_013372.6	15	+	33022881	33023456	33022881	33023456	1	33022881	33023456	nan	GREM1	nan	nan	0
161742	SPRED1;NM_152594.2	15	+	38545376	38643875	38545376	38643875	7	38545376,38591563,38614431,38616953,38631927,38641612,38643204	38545428,38591758,38614620,38617020,38632106,38641734,38643875	nan	SPRED1	nan	nan	0,0,0,0,0,0,0
79728	PALB2;NM_024675.3	16	-	23614769	23652488	23614769	23652488	13	23614769,23619174,23625314,23632672,23634279,23635319,23637546,23640514,23640950,23646172,23649160,23649380,23652420	23615000,23619343,23625422,23632809,23634461,23635425,23637728,23640606,23641800,23647665,23649283,23649460,23652488	nan	PALB2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0
999	CDH1;NM_004360.4	16	+	68771308	68867412	68771308	68867412	16	68771308,68772189,68835562,68842316,68842585,68844089,68845576,68846027,68847205,68849407,68853172,68855893,68857291,68862066,68863546,68867182	68771376,68772324,68835806,68842480,68842761,68844254,68845772,68846176,68847408,68849672,68853338,68856138,68857539,68862217,68863710,68867412	nan	CDH1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7157	TP53;NM_000546.5	17	-	7572916	7579922	7572916	7579922	10	7572916,7573916,7576842,7577008,7577488,7578166,7578360,7579301,7579689,7579828	7573018,7574043,7576936,7577165,7577618,7578299,7578564,7579600,7579731,7579922	nan	TP53	nan	nan	0,0,0,0,0,0,0,0,0,0
201163	FLCN;NM_144997.6	17	-	17116958	17131461	17116958	17131461	11	17116958,17118288,17118488,17119683,17120372,17122322,17124840,17125804,17127225,17129479,17131192	17117180,17118414,17118640,17119827,17120506,17122533,17124952,17125985,17127467,17129646,17131461	nan	FLCN	nan	nan	0,0,0,0,0,0,0,0,0,0,0
4763	NF1;NM_000267.3	17	+	29422317	29701183	29422317	29701183	57	29422317,29482990,29486017,29490193,29496898,29508429,29508717,29509515,29527429,29528044,29528418,29533247,29541458,29546012,29548857,29550451,29552102,29553442,29554225,29554530,29556032,29556842,29557267,29557849,29559080,29559707,29560009,29562618,29562925,29575991,29585351,29586039,29587376,29588718,29592236,29652827,29654506,29657303,29661845,29663340,29663642,29664375,29664826,29665032,29665711,29667512,29670016,29676127,29677190,29679264,29683467,29683967,29684276,29685487,29685976,29687494,29701020	29422397,29483154,29486121,29490404,29497025,29508517,29508813,29509693,29527623,29528187,29528513,29533399,29541613,29546146,29548957,29550595,29552278,29553712,29554319,29554634,29556493,29557002,29557410,29557953,29559217,29559909,29560241,29562800,29563049,29576147,29585530,29586157,29587543,29588885,29592367,29653280,29654867,29657526,29662059,29663501,29663942,29664610,29664908,29665167,29665833,29667673,29670163,29676279,29677346,29679442,29683610,29684118,29684397,29685650,29686043,29687731,29701183	nan	NF1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892	RAD51D;NM_002878.3	17	-	33427961	33446642	33427961	33446642	10	33427961,33428209,33430262,33430462,33433394,33433996,33434374,33445509,33446119,33446540	33428065,33428394,33430353,33430573,33433510,33434151,33434476,33445648,33446201,33446642	nan	RAD51D	nan	nan	0,0,0,0,0,0,0,0,0,0
6605	SMARCE1;NM_003079.4	17	-	38785026	38802064	38785026	38802064	10	38785026,38786955,38787833,38788436,38792172,38792636,38793733,38798696,38801817,38802037	38785255,38787186,38787955,38788629,38792364,38792788,38793834,38798821,38801881,38802064	nan	SMARCE1	nan	nan	0,0,0,0,0,0,0,0,0,0
672	BRCA1;NM_007294.3	17	-	41197684	41276123	41197684	41276123	22	41197684,41199649,41201127,41203069,41209058,41215339,41215880,41219614,41222934,41226337,41228494,41234410,41242950,41243441,41247852,41249250,41251781,41256128,41256874,41258462,41267732,41276023	41197829,41199730,41201221,41203144,41209162,41215400,41215978,41219722,41223265,41226548,41228641,41234602,41243059,41246887,41247949,41249316,41251907,41256288,41256983,41258560,41267806,41276123	nan	BRCA1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481	HOXB13;NM_006361.5	17	-	46804141	46805965	46804141	46805965	2	46804141,46805344	46804415,46805965	nan	HOXB13	nan	nan	0,0
5889	RAD51C;NM_058216.2	17	+	56769994	56811593	56769994	56811593	9	56769994,56772281,56774043,56780546,56787209,56798096,56801390,56809834,56811468	56770159,56772560,56774230,56780700,56787361,56798183,56801471,56809915,56811593	nan	RAD51C	nan	nan	0,0,0,0,0,0,0,0,0
83990	BRIP1;NM_032043.2	17	-	59760646	59938910	59760646	59938910	19	59760646,59763186,59770780,59793301,59820363,59821782,59853751,59857611,59858190,59861620,59870947,59876450,59878603,59885817,59924451,59926479,59934408,59937146,59938797	59761511,59763536,59770883,59793434,59820505,59821962,59853933,59857772,59858376,59861795,59871100,59876670,59878845,59886128,59924591,59926627,59934602,59937278,59938910	nan	BRIP1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089	SMAD4;NM_005359.5	18	+	48573406	48604847	48573406	48604847	11	48573406,48575045,48575654,48581140,48584484,48584699,48586225,48591782,48593378,48602997,48604615	48573675,48575240,48575704,48581373,48584624,48584836,48586296,48591986,48593567,48603156,48604847	nan	SMAD4	nan	nan	0,0,0,0,0,0,0,0,0,0,0
6794	STK11;NM_000455.4	19	+	1206902	1226656	1206902	1226656	9	1206902,1218405,1219312,1220361,1220569,1221201,1221937,1222973,1226442	1207212,1218509,1219422,1220514,1220726,1221349,1222015,1223181,1226656	nan	STK11	nan	nan	0,0,0,0,0,0,0,0,0
5424	POLD1;NM_001308632.1	19	+	50902098	50921214	50902098	50921214	26	50902098,50902617,50905024,50905245,50905451,50905700,50905858,50906299,50906739,50909428,50909653,50910229,50910573,50911953,50912368,50912765,50916672,50916988,50918061,50918684,50918970,50919642,50919856,50920291,50920418,50921088	50902320,50902751,50905191,50905391,50905640,50905802,50906008,50906486,50906864,50909589,50909784,50910441,50910682,50912168,50912502,50912933,50916788,50917146,50918257,50918857,50919093,50919795,50919990,50920364,50920536,50921214	nan	POLD1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216	LZTR1;NM_006767.3	22	+	21336650	21351647	21336650	21351647	21	21336650,21337305,21340119,21341782,21342288,21343067,21343903,21344664,21345906,21346492,21347072,21347940,21348202,21348382,21348836,21349148,21350024,21350241,21350974,21351164,21351510	21336870,21337388,21340196,21341882,21342417,21343171,21343981,21344824,21346128,21346668,21347203,21348053,21348318,21348568,21349026,21349325,21350171,21350411,21351100,21351265,21351647	nan	LZTR1	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598	SMARCB1;NM_003073.4	22	+	24129346	24176377	24129346	24176377	9	24129346,24133932,24135735,24143120,24145471,24158946,24167401,24175748,24176317	24129459,24134091,24135885,24143278,24145619,24159133,24167612,24175900,24176377	nan	SMARCB1	nan	nan	0,0,0,0,0,0,0,0,0
11200	CHEK2;NM_007194.3	22	-	29083874	29130719	29083874	29130719	14	29083874,29085112,29090009,29091104,29091687,29092878,29095815,29099482,29105983,29107886,29115372,29120954,29121220,29130380	29083984,29085213,29090115,29091240,29091871,29092985,29095935,29099564,29106057,29108015,29115483,29121122,29121365,29130719	nan	CHEK2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771	NF2;NM_000268.3	22	+	29999977	30090801	29999977	30090801	16	29999977,30032729,30035068,30038180,30050635,30051572,30054167,30057183,30060968,30064311,30067804,30069247,30070814,30074174,30077417,30090730	30000111,30032875,30035211,30038284,30050724,30051675,30054263,30057338,30061063,30064445,30067947,30069485,30070940,30074322,30077600,30090801	nan	NF2	nan	nan	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
